time_gbp,time_eur,time_eurgbp,one,tow
2024-06-20 09:04:38.104000,2024-06-20 09:04:38.104000,2024-06-20 09:04:38.104000,-9.849999999979042,1.849999999982144
2024-06-20 09:04:39.813000,2024-06-20 09:04:39.813000,2024-06-20 09:04:39.813000,-9.849999999979042,2.8499999999775927
2024-06-20 09:04:40.110000,2024-06-20 09:04:40.110000,2024-06-20 09:04:40.110000,-9.849999999979042,1.849999999982144
2024-06-20 09:04:40.213000,2024-06-20 09:04:40.213000,2024-06-20 09:04:40.213000,-8.849999999994695,0.849999999997797
2024-06-20 09:04:40.510000,2024-06-20 09:04:40.510000,2024-06-20 09:04:40.510000,-8.849999999994695,1.849999999993246
2024-06-20 09:04:40.914000,2024-06-20 09:04:40.914000,2024-06-20 09:04:40.914000,-9.849999999979042,2.8499999999775927
2024-06-20 09:04:43.117000,2024-06-20 09:04:43.117000,2024-06-20 09:04:43.117000,-8.999999999992347,0.999999999995449
2024-06-20 09:04:43.117000,2024-06-20 09:04:43.117000,2024-06-20 09:04:43.117000,-8.999999999992347,0.999999999995449
2024-06-20 09:04:43.213000,2024-06-20 09:04:43.213000,2024-06-20 09:04:43.213000,-9.849999999979042,1.849999999982144
2024-06-20 09:04:43.620000,2024-06-20 09:04:43.620000,2024-06-20 09:04:43.620000,-8.999999999992347,0.999999999995449
2024-06-20 09:04:43.628000,2024-06-20 09:04:43.628000,2024-06-20 09:04:43.628000,-8.999999999992347,1.999999999990898
2024-06-20 09:04:44.016000,2024-06-20 09:04:44.016000,2024-06-20 09:04:44.016000,-9.849999999979042,2.8499999999775927
2024-06-20 09:04:46.121000,2024-06-20 09:04:46.121000,2024-06-20 09:04:46.121000,-9.849999999979042,0.8499999999755925
2024-06-20 09:04:46.125000,2024-06-20 09:04:46.125000,2024-06-20 09:04:46.125000,-8.849999999994695,-0.1500000000087542
2024-06-20 09:04:46.222000,2024-06-20 09:04:46.222000,2024-06-20 09:04:46.222000,-9.849999999979042,0.8499999999755925
2024-06-20 09:04:49.894000,2024-06-20 09:04:49.894000,2024-06-20 09:04:49.894000,-8.849999999994695,-0.1500000000087542
2024-06-20 09:04:49.996000,2024-06-20 09:04:49.996000,2024-06-20 09:04:49.996000,-10.699999999995711,1.7000000000033657
2024-06-20 09:04:49.996000,2024-06-20 09:04:49.996000,2024-06-20 09:04:49.996000,-10.699999999995711,1.7000000000033657
2024-06-20 09:04:50,2024-06-20 09:04:50,2024-06-20 09:04:50,-8.69999999998261,-0.3000000000097369
2024-06-20 09:04:50.093000,2024-06-20 09:04:50.093000,2024-06-20 09:04:50.093000,-7.849999999977042,-1.1500000000153054
2024-06-20 09:04:55.502000,2024-06-20 09:04:55.502000,2024-06-20 09:04:55.502000,-8.849999999983593,-0.1500000000087542
2024-06-20 09:04:58.402000,2024-06-20 09:04:58.402000,2024-06-20 09:04:58.402000,-8.849999999983593,0.8499999999866947
2024-06-20 09:04:58.810000,2024-06-20 09:04:58.810000,2024-06-20 09:04:58.810000,-8.849999999983593,-0.1500000000087542
2024-06-20 09:04:58.812000,2024-06-20 09:04:58.812000,2024-06-20 09:04:58.812000,-7.849999999977042,-1.1500000000153054
2024-06-20 09:04:58.910000,2024-06-20 09:04:58.910000,2024-06-20 09:04:58.910000,-6.849999999992695,-2.149999999999652
2024-06-20 09:04:59.007000,2024-06-20 09:04:59.007000,2024-06-20 09:04:59.007000,-6.849999999992695,0.849999999997797
2024-06-20 09:04:59.012000,2024-06-20 09:04:59.012000,2024-06-20 09:04:59.012000,-7.699999999998264,1.7000000000033657
2024-06-20 09:04:59.020000,2024-06-20 09:04:59.020000,2024-06-20 09:04:59.020000,-5.699999999985161,-0.3000000000097369
2024-06-20 09:04:59.117000,2024-06-20 09:04:59.117000,2024-06-20 09:04:59.117000,-7.699999999987162,-0.3000000000097369
2024-06-20 09:04:59.118000,2024-06-20 09:04:59.118000,2024-06-20 09:04:59.118000,-9.3999999999983,1.4000000000014
2024-06-20 09:04:59.215000,2024-06-20 09:04:59.215000,2024-06-20 09:04:59.215000,-8.54999999999273,0.5499999999958316
2024-06-20 09:04:59.612000,2024-06-20 09:04:59.612000,2024-06-20 09:04:59.612000,-9.54999999999928,1.5500000000023828
2024-06-20 09:05:00.012000,2024-06-20 09:05:00.012000,2024-06-20 09:05:00.012000,-9.54999999999928,1.5500000000023828
2024-06-20 09:05:00.013000,2024-06-20 09:05:00.013000,2024-06-20 09:05:00.013000,-9.54999999999928,1.5500000000023828
2024-06-20 09:05:00.116000,2024-06-20 09:05:00.116000,2024-06-20 09:05:00.116000,-9.54999999999928,-0.4499999999996174
2024-06-20 09:05:00.213000,2024-06-20 09:05:00.213000,2024-06-20 09:05:00.213000,-9.54999999999928,-0.4499999999996174
2024-06-20 09:05:04.232000,2024-06-20 09:05:04.232000,2024-06-20 09:05:04.232000,-10.40000000000485,0.4000000000059511
2024-06-20 09:05:04.319000,2024-06-20 09:05:04.319000,2024-06-20 09:05:04.319000,-9.54999999999928,-0.4499999999996174
2024-06-20 09:05:04.416000,2024-06-20 09:05:04.416000,2024-06-20 09:05:04.416000,-8.699999999993713,-1.300000000005186
2024-06-20 09:05:04.519000,2024-06-20 09:05:04.519000,2024-06-20 09:05:04.519000,-8.699999999993713,0.6999999999968143
2024-06-20 09:05:04.525000,2024-06-20 09:05:04.525000,2024-06-20 09:05:04.525000,-9.54999999999928,1.5500000000023828
2024-06-20 09:05:04.620000,2024-06-20 09:05:04.620000,2024-06-20 09:05:04.620000,-8.54999999999273,0.5499999999958316
