time,one,tow
2024-06-24 20:02:36.499424,-0.1199999999999999,-0.08
2024-06-24 20:02:36.530663,-0.1199999999999999,-0.08
2024-06-24 20:02:36.562262,-0.1199999999999999,-0.08
2024-06-24 20:02:36.593133,-0.1199999999999999,-0.08
2024-06-24 20:02:36.624512,-0.1199999999999999,-0.08
2024-06-24 20:02:36.655734,-0.1199999999999999,-0.08
2024-06-24 20:02:36.686890,-0.1199999999999999,-0.08
2024-06-24 20:02:36.733805,-0.1199999999999999,-0.08
2024-06-24 20:02:36.765038,-0.1199999999999999,-0.08
2024-06-24 20:02:36.796456,-0.1199999999999999,-0.08
2024-06-24 20:02:36.843160,-0.1199999999999999,-0.08
2024-06-24 20:02:36.874398,-0.1199999999999999,-0.08
2024-06-24 20:02:36.905647,-0.1199999999999999,-0.08
2024-06-24 20:02:36.936913,-0.1199999999999999,-0.08
2024-06-24 20:02:36.983902,-0.1199999999999999,-0.08
2024-06-24 20:02:37.015051,-0.1199999999999999,-0.08
2024-06-24 20:02:37.046323,-0.1199999999999999,-0.08
2024-06-24 20:02:37.077530,-0.1199999999999999,-0.08
2024-06-24 20:02:37.108792,-0.1199999999999999,-0.08
2024-06-24 20:02:37.140033,-0.1199999999999999,-0.08
2024-06-24 20:02:37.171279,-0.1199999999999999,-0.08
2024-06-24 20:02:37.202519,-0.13,-0.07
2024-06-24 20:02:37.249377,-0.13,-0.07
2024-06-24 20:02:37.280618,-0.13,-0.07
2024-06-24 20:02:37.311907,-0.13,-0.07
2024-06-24 20:02:37.343201,-0.13,-0.07
2024-06-24 20:02:37.374404,-0.13,-0.07
2024-06-24 20:02:37.421310,-0.13,-0.07
2024-06-24 20:02:37.452519,-0.13,-0.07
2024-06-24 20:02:37.499385,-0.13,-0.07
2024-06-24 20:02:37.530632,-0.13,-0.07
2024-06-24 20:02:37.561896,-0.13,-0.07
2024-06-24 20:02:37.593116,-0.13,-0.07
2024-06-24 20:02:37.640020,-0.13,-0.07
2024-06-24 20:02:37.671254,-0.13,-0.07
2024-06-24 20:02:37.718260,-0.13,-0.07
2024-06-24 20:02:37.749403,-0.13,-0.07
2024-06-24 20:02:37.796284,-0.13,-0.07
2024-06-24 20:02:37.827500,-0.13,-0.07
2024-06-24 20:02:37.858821,-0.13,-0.07
2024-06-24 20:02:37.890006,-0.13,-0.07
2024-06-24 20:02:37.921237,-0.12,-0.08
2024-06-24 20:02:37.952584,-0.12,-0.08
2024-06-24 20:02:38.000345,-0.12,-0.08
2024-06-24 20:02:38.046247,-0.12,-0.08
2024-06-24 20:02:38.108819,-0.12,-0.08
2024-06-24 20:02:38.186957,-0.12,-0.08
2024-06-24 20:02:38.233765,-0.13,-0.0699999999999999
2024-06-24 20:02:38.280682,-0.13,-0.0699999999999999
2024-06-24 20:02:38.311885,-0.13,-0.0699999999999999
2024-06-24 20:02:38.374440,-0.13,-0.0699999999999999
2024-06-24 20:02:38.405653,-0.13,-0.0699999999999999
2024-06-24 20:02:38.468137,-0.13,-0.0699999999999999
2024-06-24 20:02:38.515144,-0.13,-0.0699999999999999
2024-06-24 20:02:38.551252,-0.13,-0.0699999999999999
2024-06-24 20:02:38.577499,-0.13,-0.0699999999999999
2024-06-24 20:02:38.609000,-0.13,-0.0699999999999999
2024-06-24 20:02:38.671229,-0.13,-0.0699999999999999
2024-06-24 20:02:38.718156,-0.12,-0.08
2024-06-24 20:02:38.781359,-0.12,-0.08
2024-06-24 20:02:38.811859,-0.13,-0.0699999999999999
2024-06-24 20:02:38.890260,-0.13,-0.0699999999999999
2024-06-24 20:02:38.984302,-0.13,-0.0699999999999999
2024-06-24 20:02:39.051260,-0.12,-0.08
2024-06-24 20:02:39.108820,-0.14,-0.06
2024-06-24 20:02:39.186869,-0.14,-0.06
2024-06-24 20:02:39.251764,-0.13,-0.07
2024-06-24 20:02:39.296239,-0.13,-0.07
2024-06-24 20:02:39.358727,-0.13,-0.07
2024-06-24 20:02:39.405709,-0.13,-0.07
2024-06-24 20:02:39.468140,-0.13,-0.07
2024-06-24 20:02:39.499363,-0.12,-0.08
2024-06-24 20:02:39.530634,-0.12,-0.08
2024-06-24 20:02:39.561864,-0.12,-0.08
2024-06-24 20:02:39.593146,-0.12,-0.08
2024-06-24 20:02:39.624374,-0.12,-0.08
2024-06-24 20:02:39.655667,-0.12,-0.08
2024-06-24 20:02:39.702548,-0.12,-0.08
2024-06-24 20:02:39.733812,-0.12,-0.08
2024-06-24 20:02:39.765160,-0.12,-0.08
2024-06-24 20:02:39.811891,-0.13,-0.07
2024-06-24 20:02:39.843109,-0.13,-0.07
2024-06-24 20:02:39.890006,-0.13,-0.07
2024-06-24 20:02:39.921272,-0.13,-0.07
2024-06-24 20:02:39.952527,-0.13,-0.07
2024-06-24 20:02:39.983733,-0.13,-0.07
2024-06-24 20:02:40.015116,-0.12,-0.08
2024-06-24 20:02:40.046272,-0.12,-0.08
2024-06-24 20:02:40.093129,-0.12,-0.08
2024-06-24 20:02:40.140155,-0.12,-0.08
2024-06-24 20:02:40.187237,-0.12,-0.08
2024-06-24 20:02:40.218143,-0.12,-0.08
2024-06-24 20:02:40.249377,-0.12,-0.08
2024-06-24 20:02:40.296267,-0.12,-0.08
2024-06-24 20:02:40.327519,-0.12,-0.08
2024-06-24 20:02:40.374459,-0.12,-0.08
2024-06-24 20:02:40.405615,-0.12,-0.08
2024-06-24 20:02:40.436878,-0.13,-0.07
2024-06-24 20:02:40.468179,-0.13,-0.07
2024-06-24 20:02:40.515117,-0.13,-0.07
2024-06-24 20:02:40.546281,-0.13,-0.07
2024-06-24 20:02:40.593178,-0.13,-0.07
2024-06-24 20:02:40.624394,-0.12,-0.08
2024-06-24 20:02:40.655631,-0.12,-0.08
2024-06-24 20:02:40.702475,-0.12,-0.08
2024-06-24 20:02:40.733740,-0.12,-0.08
2024-06-24 20:02:40.764989,-0.12,-0.08
2024-06-24 20:02:40.796255,-0.12,-0.08
2024-06-24 20:02:40.827512,-0.13,-0.07
2024-06-24 20:02:40.858727,-0.13,-0.07
2024-06-24 20:02:40.889995,-0.13,-0.07
2024-06-24 20:02:40.936922,-0.13,-0.07
2024-06-24 20:02:40.968103,-0.13,-0.07
2024-06-24 20:02:41.015055,-0.13,-0.07
2024-06-24 20:02:41.051239,-0.13,-0.07
2024-06-24 20:02:41.093114,-0.13,-0.07
2024-06-24 20:02:41.140009,-0.12,-0.08
2024-06-24 20:02:41.186888,-0.12,-0.08
2024-06-24 20:02:41.233757,-0.12,-0.08
2024-06-24 20:02:41.265013,-0.12,-0.08
2024-06-24 20:02:41.296257,-0.12,-0.08
2024-06-24 20:02:41.327496,-0.12,-0.08
2024-06-24 20:02:41.358885,-0.12,-0.08
2024-06-24 20:02:41.389997,-0.12,-0.08
2024-06-24 20:02:41.421232,-0.12,-0.08
2024-06-24 20:02:41.468149,-0.12,-0.08
2024-06-24 20:02:41.499361,-0.12,-0.08
2024-06-24 20:02:41.530646,-0.12,-0.08
2024-06-24 20:02:41.561913,-0.12,-0.08
2024-06-24 20:02:41.593093,-0.12,-0.08
2024-06-24 20:02:41.624392,-0.12,-0.08
2024-06-24 20:02:41.655654,-0.12,-0.08
2024-06-24 20:02:41.686875,-0.12,-0.08
2024-06-24 20:02:41.718128,-0.12,-0.08
2024-06-24 20:02:41.749348,-0.12,-0.08
2024-06-24 20:02:41.780619,-0.12,-0.08
2024-06-24 20:02:41.811880,-0.13,-0.07
2024-06-24 20:02:41.843132,-0.13,-0.07
2024-06-24 20:02:41.874357,-0.13,-0.07
2024-06-24 20:02:41.906290,-0.13,-0.07
2024-06-24 20:02:41.936885,-0.13,-0.07
2024-06-24 20:02:41.968139,-0.13,-0.07
2024-06-24 20:02:42.015147,-0.13,-0.07
2024-06-24 20:02:42.046251,-0.13,-0.07
2024-06-24 20:02:42.093323,-0.13,-0.07
2024-06-24 20:02:42.139997,-0.12,-0.08
2024-06-24 20:02:42.186887,-0.12,-0.08
2024-06-24 20:02:42.233730,-0.12,-0.08
2024-06-24 20:02:42.265009,-0.12,-0.08
2024-06-24 20:02:42.311920,-0.12,-0.08
2024-06-24 20:02:42.343079,-0.12,-0.08
2024-06-24 20:02:42.374375,-0.12,-0.08
2024-06-24 20:02:42.421258,-0.13,-0.07
2024-06-24 20:02:42.452500,-0.13,-0.07
2024-06-24 20:02:42.499392,-0.13,-0.07
2024-06-24 20:02:42.546236,-0.13,-0.07
2024-06-24 20:02:42.577466,-0.13,-0.07
2024-06-24 20:02:42.609288,-0.13,-0.07
2024-06-24 20:02:42.639976,-0.13,-0.07
2024-06-24 20:02:42.671246,-0.13,-0.07
2024-06-24 20:02:42.702469,-0.13,-0.07
2024-06-24 20:02:42.733733,-0.13,-0.07
2024-06-24 20:02:42.765008,-0.13,-0.07
2024-06-24 20:02:42.811870,-0.13,-0.07
2024-06-24 20:02:42.843113,-0.13,-0.07
2024-06-24 20:02:42.889976,-0.13,-0.07
2024-06-24 20:02:42.936836,-0.12,-0.08
2024-06-24 20:02:42.983745,-0.12,-0.08
2024-06-24 20:02:43.030613,-0.12,-0.08
2024-06-24 20:02:43.061876,-0.12,-0.08
2024-06-24 20:02:43.108761,-0.12,-0.08
2024-06-24 20:02:43.155629,-0.13,-0.07
2024-06-24 20:02:43.186880,-0.13,-0.07
2024-06-24 20:02:43.233711,-0.13,-0.07
2024-06-24 20:02:43.280631,-0.13,-0.07
2024-06-24 20:02:43.343120,-0.13,-0.07
2024-06-24 20:02:43.374453,-0.13,-0.07
2024-06-24 20:02:43.421276,-0.12,-0.08
2024-06-24 20:02:43.468121,-0.12,-0.08
2024-06-24 20:02:43.499369,-0.12,-0.08
2024-06-24 20:02:43.530646,-0.12,-0.08
2024-06-24 20:02:43.561903,-0.12,-0.08
2024-06-24 20:02:43.608730,-0.12,-0.08
2024-06-24 20:02:43.640127,-0.12,-0.08
2024-06-24 20:02:43.686886,-0.12,-0.08
2024-06-24 20:02:43.718109,-0.13,-0.07
2024-06-24 20:02:43.749359,-0.13,-0.07
2024-06-24 20:02:43.780620,-0.13,-0.07
2024-06-24 20:02:43.811870,-0.13,-0.07
2024-06-24 20:02:43.843093,-0.13,-0.07
2024-06-24 20:02:43.874349,-0.13,-0.07
2024-06-24 20:02:43.905863,-0.13,-0.07
2024-06-24 20:02:43.952672,-0.13,-0.07
2024-06-24 20:02:43.983770,-0.13,-0.07
2024-06-24 20:02:44.016963,-0.13,-0.07
2024-06-24 20:02:44.046240,-0.13,-0.07
2024-06-24 20:02:44.077483,-0.13,-0.07
2024-06-24 20:02:44.108720,-0.13,-0.07
2024-06-24 20:02:44.155612,-0.13,-0.07
2024-06-24 20:02:44.186826,-0.13,-0.07
2024-06-24 20:02:44.218134,-0.13,-0.07
2024-06-24 20:02:44.249347,-0.13,-0.07
2024-06-24 20:02:44.280672,-0.13,-0.07
2024-06-24 20:02:44.312210,-0.13,-0.07
2024-06-24 20:02:44.343238,-0.13,-0.07
2024-06-24 20:02:44.389968,-0.13,-0.07
2024-06-24 20:02:44.421262,-0.13,-0.07
2024-06-24 20:02:44.452485,-0.13,-0.07
2024-06-24 20:02:44.499354,-0.13,-0.07
2024-06-24 20:02:44.530604,-0.13,-0.07
2024-06-24 20:02:44.561866,-0.13,-0.07
2024-06-24 20:02:44.608720,-0.13,-0.07
2024-06-24 20:02:44.640005,-0.13,-0.07
2024-06-24 20:02:44.671293,-0.13,-0.07
2024-06-24 20:02:44.718116,-0.1399999999999999,-0.06
2024-06-24 20:02:44.764973,-0.1399999999999999,-0.06
2024-06-24 20:02:44.796221,-0.1399999999999999,-0.06
2024-06-24 20:02:44.827485,-0.1399999999999999,-0.06
2024-06-24 20:02:44.858693,-0.1399999999999999,-0.06
2024-06-24 20:02:44.905618,-0.1399999999999999,-0.06
2024-06-24 20:02:44.936838,-0.1399999999999999,-0.06
2024-06-24 20:02:44.968155,-0.1399999999999999,-0.06
2024-06-24 20:02:44.999335,-0.1399999999999999,-0.06
2024-06-24 20:02:45.030601,-0.1399999999999999,-0.06
2024-06-24 20:02:45.062300,-0.1399999999999999,-0.06
2024-06-24 20:02:45.124362,-0.1399999999999999,-0.06
2024-06-24 20:02:45.171309,-0.1399999999999999,-0.06
2024-06-24 20:02:45.202455,-0.1399999999999999,-0.06
2024-06-24 20:02:45.233704,-0.1399999999999999,-0.06
2024-06-24 20:02:45.265014,-0.1399999999999999,-0.06
2024-06-24 20:02:45.311970,-0.1399999999999999,-0.06
2024-06-24 20:02:45.343118,-0.1399999999999999,-0.06
2024-06-24 20:02:45.374345,-0.1399999999999999,-0.06
2024-06-24 20:02:45.405620,-0.1399999999999999,-0.06
2024-06-24 20:02:45.436874,-0.1399999999999999,-0.06
2024-06-24 20:02:45.483739,-0.1399999999999999,-0.06
2024-06-24 20:02:45.514982,-0.1399999999999999,-0.06
2024-06-24 20:02:45.546222,-0.1399999999999999,-0.06
2024-06-24 20:02:45.593101,-0.1399999999999999,-0.06
2024-06-24 20:02:45.624332,-0.1399999999999999,-0.06
2024-06-24 20:02:45.655594,-0.1399999999999999,-0.06
2024-06-24 20:02:45.686832,-0.1399999999999999,-0.06
2024-06-24 20:02:45.718109,-0.1399999999999999,-0.06
2024-06-24 20:02:45.749358,-0.1399999999999999,-0.06
2024-06-24 20:02:45.780598,-0.1399999999999999,-0.06
2024-06-24 20:02:45.811880,-0.1399999999999999,-0.06
2024-06-24 20:02:45.843101,-0.1399999999999999,-0.06
2024-06-24 20:02:45.874410,-0.1399999999999999,-0.06
2024-06-24 20:02:45.921252,-0.1399999999999999,-0.06
2024-06-24 20:02:45.968146,-0.1399999999999999,-0.06
2024-06-24 20:02:45.999677,-0.1399999999999999,-0.06
2024-06-24 20:02:46.030594,-0.1399999999999999,-0.06
2024-06-24 20:02:46.061816,-0.1399999999999999,-0.06
2024-06-24 20:02:46.108740,-0.1399999999999999,-0.06
2024-06-24 20:02:46.139947,-0.1399999999999999,-0.06
2024-06-24 20:02:46.171313,-0.1399999999999999,-0.06
2024-06-24 20:02:46.202437,-0.1399999999999999,-0.06
2024-06-24 20:02:46.233700,-0.1399999999999999,-0.06
2024-06-24 20:02:46.280587,-0.1399999999999999,-0.06
2024-06-24 20:02:46.311842,-0.1399999999999999,-0.06
2024-06-24 20:02:46.343108,-0.1399999999999999,-0.06
2024-06-24 20:02:46.374333,-0.1399999999999999,-0.06
2024-06-24 20:02:46.421227,-0.1399999999999999,-0.06
2024-06-24 20:02:46.453527,-0.1399999999999999,-0.06
2024-06-24 20:02:46.483678,-0.1399999999999999,-0.06
2024-06-24 20:02:46.514959,-0.1399999999999999,-0.06
2024-06-24 20:02:46.546259,-0.1399999999999999,-0.06
2024-06-24 20:02:46.577459,-0.1399999999999999,-0.06
2024-06-24 20:02:46.608696,-0.13,-0.07
2024-06-24 20:02:46.639960,-0.13,-0.07
2024-06-24 20:02:46.686874,-0.13,-0.07
2024-06-24 20:02:46.718119,-0.13,-0.07
2024-06-24 20:02:46.765017,-0.13,-0.07
2024-06-24 20:02:46.796207,-0.13,-0.07
2024-06-24 20:02:46.827450,-0.13,-0.07
2024-06-24 20:02:46.858704,-0.13,-0.07
2024-06-24 20:02:46.890089,-0.13,-0.07
2024-06-24 20:02:46.936881,-0.13,-0.07
2024-06-24 20:02:46.983780,-0.13,-0.07
2024-06-24 20:02:47.030648,-0.13,-0.07
2024-06-24 20:02:47.061852,-0.13,-0.07
2024-06-24 20:02:47.093113,-0.13,-0.07
2024-06-24 20:02:47.139960,-0.13,-0.07
2024-06-24 20:02:47.187413,-0.13,-0.07
2024-06-24 20:02:47.218416,-0.13,-0.07
2024-06-24 20:02:47.265024,-0.13,-0.07
2024-06-24 20:02:47.311847,-0.13,-0.07
2024-06-24 20:02:47.343096,-0.13,-0.07
2024-06-24 20:02:47.374373,-0.13,-0.07
2024-06-24 20:02:47.422042,-0.13,-0.07
2024-06-24 20:02:47.452504,-0.13,-0.07
2024-06-24 20:02:47.483711,-0.13,-0.07
2024-06-24 20:02:47.515226,-0.13,-0.07
2024-06-24 20:02:47.561967,-0.13,-0.07
2024-06-24 20:02:47.608757,-0.13,-0.07
2024-06-24 20:02:47.639944,-0.13,-0.07
2024-06-24 20:02:47.671227,-0.13,-0.07
2024-06-24 20:02:47.718069,-0.13,-0.07
2024-06-24 20:02:47.764969,-0.13,-0.07
2024-06-24 20:02:47.796212,-0.13,-0.07
2024-06-24 20:02:47.827481,-0.13,-0.07
2024-06-24 20:02:47.858731,-0.13,-0.07
2024-06-24 20:02:47.905590,-0.13,-0.07
2024-06-24 20:02:47.952437,-0.13,-0.07
2024-06-24 20:02:47.999299,-0.13,-0.07
2024-06-24 20:02:48.030596,-0.13,-0.07
2024-06-24 20:02:48.077485,-0.13,-0.07
2024-06-24 20:02:48.124722,-0.13,-0.07
2024-06-24 20:02:48.171239,-0.13,-0.07
2024-06-24 20:02:48.218068,-0.13,-0.07
2024-06-24 20:02:48.249314,-0.13,-0.07
2024-06-24 20:02:48.280581,-0.13,-0.07
2024-06-24 20:02:48.327463,-0.13,-0.07
2024-06-24 20:02:48.374347,-0.13,-0.07
2024-06-24 20:02:48.421184,-0.13,-0.07
2024-06-24 20:02:48.468081,-0.13,-0.07
2024-06-24 20:02:48.499994,-0.13,-0.07
2024-06-24 20:02:48.530586,-0.13,-0.07
2024-06-24 20:02:48.561815,-0.13,-0.07
2024-06-24 20:02:48.608720,-0.13,-0.07
2024-06-24 20:02:48.639941,-0.13,-0.07
2024-06-24 20:02:48.671205,-0.13,-0.07
2024-06-24 20:02:48.702435,-0.13,-0.07
2024-06-24 20:02:48.733714,-0.13,-0.07
2024-06-24 20:02:48.764962,-0.13,-0.07
2024-06-24 20:02:48.796212,-0.13,-0.07
2024-06-24 20:02:48.843090,-0.13,-0.07
2024-06-24 20:02:48.889934,-0.13,-0.07
2024-06-24 20:02:48.936824,-0.13,-0.07
2024-06-24 20:02:48.983710,-0.13,-0.07
2024-06-24 20:02:49.015154,-0.13,-0.07
2024-06-24 20:02:49.046192,-0.13,-0.07
2024-06-24 20:02:49.077470,-0.13,-0.07
2024-06-24 20:02:49.108689,-0.13,-0.07
2024-06-24 20:02:49.139945,-0.13,-0.07
2024-06-24 20:02:49.171201,-0.13,-0.07
2024-06-24 20:02:49.202449,-0.13,-0.07
2024-06-24 20:02:49.233697,-0.13,-0.07
2024-06-24 20:02:49.264964,-0.13,-0.07
2024-06-24 20:02:49.296200,-0.13,-0.07
2024-06-24 20:02:49.343067,-0.13,-0.07
2024-06-24 20:02:49.374306,-0.13,-0.07
2024-06-24 20:02:49.405573,-0.13,-0.07
2024-06-24 20:02:49.436839,-0.13,-0.07
2024-06-24 20:02:49.483897,-0.13,-0.07
2024-06-24 20:02:49.514948,-0.13,-0.07
2024-06-24 20:02:49.546194,-0.13,-0.07
2024-06-24 20:02:49.593056,-0.13,-0.07
2024-06-24 20:02:49.639949,-0.13,-0.07
2024-06-24 20:02:49.686850,-0.13,-0.07
2024-06-24 20:02:49.718069,-0.13,-0.07
2024-06-24 20:02:49.749327,-0.13,-0.07
2024-06-24 20:02:49.780568,-0.13,-0.07
2024-06-24 20:02:49.811837,-0.13,-0.07
2024-06-24 20:02:49.843197,-0.13,-0.07
2024-06-24 20:02:49.874314,-0.13,-0.07
2024-06-24 20:02:49.905609,-0.13,-0.07
2024-06-24 20:02:49.936837,-0.13,-0.07
2024-06-24 20:02:49.968135,-0.13,-0.07
2024-06-24 20:02:50.014935,-0.13,-0.07
2024-06-24 20:02:50.046201,-0.13,-0.07
2024-06-24 20:02:50.077429,-0.13,-0.07
2024-06-24 20:02:50.108692,-0.12,-0.08
2024-06-24 20:02:50.139923,-0.12,-0.08
2024-06-24 20:02:50.171282,-0.12,-0.08
2024-06-24 20:02:50.202453,-0.12,-0.08
2024-06-24 20:02:50.233669,-0.12,-0.08
2024-06-24 20:02:50.264942,-0.12,-0.08
2024-06-24 20:02:50.296182,-0.12,-0.08
2024-06-24 20:02:50.327435,-0.13,-0.07
2024-06-24 20:02:50.358679,-0.13,-0.07
2024-06-24 20:02:50.389933,-0.13,-0.07
2024-06-24 20:02:50.421167,-0.13,-0.07
2024-06-24 20:02:50.483701,-0.13,-0.07
2024-06-24 20:02:50.530548,-0.12,-0.08
2024-06-24 20:02:50.561825,-0.12,-0.08
2024-06-24 20:02:50.608666,-0.12,-0.08
2024-06-24 20:02:50.639923,-0.12,-0.08
2024-06-24 20:02:50.671193,-0.12,-0.08
2024-06-24 20:02:50.702417,-0.12,-0.08
2024-06-24 20:02:50.733707,-0.12,-0.08
2024-06-24 20:02:50.764962,-0.12,-0.08
2024-06-24 20:02:50.811825,-0.12,-0.08
2024-06-24 20:02:50.843072,-0.12,-0.08
2024-06-24 20:02:50.890124,-0.12,-0.08
2024-06-24 20:02:50.921435,-0.12,-0.08
2024-06-24 20:02:50.952449,-0.12,-0.08
2024-06-24 20:02:50.999367,-0.12,-0.08
2024-06-24 20:02:51.046191,-0.12,-0.08
2024-06-24 20:02:51.093051,-0.12,-0.08
2024-06-24 20:02:51.139929,-0.13,-0.07
2024-06-24 20:02:51.171184,-0.13,-0.07
2024-06-24 20:02:51.202452,-0.13,-0.07
2024-06-24 20:02:51.249900,-0.13,-0.07
2024-06-24 20:02:51.280563,-0.13,-0.07
2024-06-24 20:02:51.327461,-0.13,-0.07
2024-06-24 20:02:51.374336,-0.13,-0.07
2024-06-24 20:02:51.422836,-0.13,-0.07
2024-06-24 20:02:51.452690,-0.13,-0.07
2024-06-24 20:02:51.483685,-0.13,-0.07
2024-06-24 20:02:51.530547,-0.12,-0.08
2024-06-24 20:02:51.561845,-0.12,-0.08
2024-06-24 20:02:51.608672,-0.12,-0.08
2024-06-24 20:02:51.639920,-0.12,-0.08
2024-06-24 20:02:51.671235,-0.12,-0.08
2024-06-24 20:02:51.702425,-0.12,-0.08
2024-06-24 20:02:51.733673,-0.13,-0.07
2024-06-24 20:02:51.780594,-0.13,-0.07
2024-06-24 20:02:51.827403,-0.13,-0.07
2024-06-24 20:02:51.874324,-0.13,-0.07
2024-06-24 20:02:51.921215,-0.12,-0.08
2024-06-24 20:02:51.968085,-0.12,-0.08
2024-06-24 20:02:52.014931,-0.12,-0.08
2024-06-24 20:02:52.061805,-0.12,-0.08
2024-06-24 20:02:52.108706,-0.12,-0.08
2024-06-24 20:02:52.139906,-0.12,-0.08
2024-06-24 20:02:52.171182,-0.12,-0.08
2024-06-24 20:02:52.218165,-0.12,-0.08
2024-06-24 20:02:52.249301,-0.12,-0.08
2024-06-24 20:02:52.280545,-0.12,-0.08
2024-06-24 20:02:52.311875,-0.12,-0.08
2024-06-24 20:02:52.358712,-0.12,-0.08
2024-06-24 20:02:52.389933,-0.12,-0.08
2024-06-24 20:02:52.436785,-0.12,-0.08
2024-06-24 20:02:52.468135,-0.12,-0.08
2024-06-24 20:02:52.499297,-0.12,-0.08
2024-06-24 20:02:52.530533,-0.13,-0.07
2024-06-24 20:02:52.561796,-0.13,-0.07
2024-06-24 20:02:52.593062,-0.13,-0.07
2024-06-24 20:02:52.639941,-0.13,-0.07
2024-06-24 20:02:52.671451,-0.13,-0.07
2024-06-24 20:02:52.702401,-0.13,-0.07
2024-06-24 20:02:52.749338,-0.13,-0.07
2024-06-24 20:02:52.796217,-0.13,-0.07
2024-06-24 20:02:52.843078,-0.13,-0.07
2024-06-24 20:02:52.889908,-0.13,-0.07
2024-06-24 20:02:52.921179,-0.13,-0.07
2024-06-24 20:02:52.952478,-0.13,-0.07
2024-06-24 20:02:52.983687,-0.13,-0.07
2024-06-24 20:02:53.030594,-0.13,-0.07
2024-06-24 20:02:53.061895,-0.13,-0.07
2024-06-24 20:02:53.108703,-0.13,-0.07
2024-06-24 20:02:53.139915,-0.13,-0.07
2024-06-24 20:02:53.171178,-0.13,-0.07
2024-06-24 20:02:53.202608,-0.13,-0.07
2024-06-24 20:02:53.249335,-0.13,-0.07
2024-06-24 20:02:53.296235,-0.13,-0.07
2024-06-24 20:02:53.327431,-0.13,-0.07
2024-06-24 20:02:53.374297,-0.11,-0.0699999999999999
2024-06-24 20:02:53.421169,-0.14,-0.06
2024-06-24 20:02:53.468045,-0.14,-0.06
2024-06-24 20:02:53.499277,-0.14,-0.06
2024-06-24 20:02:53.546141,-0.14,-0.04
2024-06-24 20:02:53.593050,-0.14,-0.04
2024-06-24 20:02:53.624277,-0.14,-0.04
2024-06-24 20:02:53.655547,-0.14,-0.04
2024-06-24 20:02:53.686800,-0.14,-0.04
2024-06-24 20:02:53.733696,-0.14,-0.04
2024-06-24 20:02:53.780535,-0.14,-0.04
2024-06-24 20:02:53.811833,-0.14,-0.04
2024-06-24 20:02:53.858674,-0.13,-0.07
2024-06-24 20:02:53.905577,-0.13,-0.07
2024-06-24 20:02:53.952408,-0.14,-0.06
2024-06-24 20:02:53.999351,-0.14,-0.06
2024-06-24 20:02:54.046207,-0.14,-0.06
2024-06-24 20:02:54.093031,-0.14,-0.06
2024-06-24 20:02:54.139974,-0.14,-0.06
2024-06-24 20:02:54.186805,-0.14,-0.06
2024-06-24 20:02:54.218047,-0.14,-0.06
2024-06-24 20:02:54.249293,-0.14,-0.06
2024-06-24 20:02:54.296170,-0.14,-0.06
2024-06-24 20:02:54.343048,-0.14,-0.06
2024-06-24 20:02:54.374360,-0.14,-0.06
2024-06-24 20:02:54.405638,-0.14,-0.06
2024-06-24 20:02:54.437203,-0.13,-0.07
2024-06-24 20:02:54.483663,-0.13,-0.07
2024-06-24 20:02:54.516022,-0.13,-0.07
2024-06-24 20:02:54.546180,-0.13,-0.07
2024-06-24 20:02:54.593094,-0.13,-0.07
2024-06-24 20:02:54.639932,-0.13,-0.07
2024-06-24 20:02:54.686782,-0.13,-0.07
2024-06-24 20:02:54.718022,-0.13,-0.07
2024-06-24 20:02:54.749281,-0.13,-0.07
2024-06-24 20:02:54.780561,-0.13,-0.07
2024-06-24 20:02:54.827423,-0.13,-0.07
2024-06-24 20:02:54.858825,-0.13,-0.07
2024-06-24 20:02:54.905663,-0.13,-0.07
2024-06-24 20:02:54.952450,-0.13,-0.07
2024-06-24 20:02:54.983738,-0.13,-0.07
2024-06-24 20:02:55.030569,-0.13,-0.07
2024-06-24 20:02:55.077437,-0.13,-0.07
2024-06-24 20:02:55.124276,-0.13,-0.07
2024-06-24 20:02:55.155519,-0.13,-0.07
2024-06-24 20:02:55.202416,-0.13,-0.07
2024-06-24 20:02:55.233671,-0.13,-0.07
2024-06-24 20:02:55.264962,-0.14,-0.06
2024-06-24 20:02:55.311804,-0.14,-0.06
2024-06-24 20:02:55.358636,-0.14,-0.06
2024-06-24 20:02:55.389944,-0.14,-0.06
2024-06-24 20:02:55.452564,-0.14,-0.06
2024-06-24 20:02:55.499296,-0.14,-0.07
2024-06-24 20:02:55.546165,-0.14,-0.07
2024-06-24 20:02:55.593090,-0.14,-0.07
2024-06-24 20:02:55.639913,-0.14,-0.07
2024-06-24 20:02:55.686772,-0.14,-0.07
2024-06-24 20:02:55.733638,-0.15,-0.06
2024-06-24 20:02:55.764906,-0.15,-0.06
2024-06-24 20:02:55.811761,-0.15,-0.06
2024-06-24 20:02:55.843033,-0.15,-0.06
2024-06-24 20:02:55.889935,-0.15,-0.06
2024-06-24 20:02:55.921160,-0.15,-0.06
2024-06-24 20:02:55.968054,-0.15,-0.06
2024-06-24 20:02:56.014951,-0.15,-0.06
2024-06-24 20:02:56.046206,-0.16,-0.0499999999999999
2024-06-24 20:02:56.077606,-0.16,-0.0499999999999999
2024-06-24 20:02:56.124487,-0.16,-0.0499999999999999
2024-06-24 20:02:56.186947,-0.14,-0.07
2024-06-24 20:02:56.233640,-0.15,-0.06
2024-06-24 20:02:56.280521,-0.15,-0.06
2024-06-24 20:02:56.327542,-0.15,-0.06
